ActivationID,ActivationDate,KAM_ID,Product_ID,Customer_PID,PortIn,Quantity,Points,PointsEligible
ACT-2026-007629,2026-08-25,K07,P-MOB-GSM,PID733834,None,1,0.97,True
ACT-2026-007630,2026-08-25,K07,P-MOB-GSM,PID338700,None,1,0.97,True
ACT-2026-007631,2026-08-25,K07,P-MOB-GSM,PID131600,None,1,0.97,True
ACT-2026-007632,2026-08-25,K07,P-MOB-GSM,PID601351,None,1,0.97,True
ACT-2026-007633,2026-08-25,K08,P-MOB-GSM,PID977216,MNP,1,1.95,True
ACT-2026-007634,2026-08-25,K08,P-FIX-FBR,PID725706,None,1,9.91,True
ACT-2026-007635,2026-08-25,K08,P-MOB-GSM,PID329183,None,1,0.97,True
ACT-2026-007636,2026-08-25,K08,P-MOB-GSM,PID751480,MNP,1,1.95,True
ACT-2026-007637,2026-08-25,K08,P-MOB-GSM,PID892505,None,1,0.97,True
ACT-2026-007638,2026-08-25,K08,P-MOB-GSM,PID182150,None,1,0.97,True
ACT-2026-007639,2026-08-25,K08,P-MOB-GSM,PID238096,None,1,0.97,True
ACT-2026-007640,2026-08-25,K08,P-MOB-GSM,PID741987,None,1,0.97,True
ACT-2026-007641,2026-08-25,K08,P-MOB-GSM,PID730768,None,1,0.97,True
ACT-2026-007642,2026-08-25,K08,P-MOB-GSM,PID771338,MNP,1,1.95,True
ACT-2026-007643,2026-08-25,K09,P-MOB-GSM,PID105516,None,1,0.97,True
ACT-2026-007644,2026-08-25,K09,P-MOB-GSM,PID603371,None,1,0.97,True
ACT-2026-007645,2026-08-25,K09,P-MOB-GSM,PID448438,None,1,0.97,True
ACT-2026-007646,2026-08-25,K09,P-MOB-GSM,PID745248,None,1,0.97,True
ACT-2026-007647,2026-08-25,K09,P-MOB-GSM,PID156227,None,1,0.97,True
ACT-2026-007648,2026-08-25,K09,P-FIX-BIB,PID159589,None,1,14.87,True
ACT-2026-007649,2026-08-25,K09,P-MOB-GSM,PID783544,None,1,0.97,True
ACT-2026-007650,2026-08-25,K09,P-MOB-GSM,PID606343,None,1,0.97,True
ACT-2026-007651,2026-08-25,K09,P-MOB-GSM,PID559024,None,1,0.97,True
ACT-2026-007652,2026-08-25,K09,P-MOB-GSM,PID756780,None,1,0.97,True
ACT-2026-007653,2026-08-25,K09,P-MOB-GSM,PID764227,None,1,0.97,True
ACT-2026-007654,2026-08-25,K09,P-MOB-GSM,PID884184,None,1,0.97,True
ACT-2026-007655,2026-08-25,K10,P-MOB-GSM,PID718427,None,1,0.97,True
ACT-2026-007656,2026-08-25,K10,P-MOB-GSM,PID472121,None,1,0.97,True
ACT-2026-007657,2026-08-25,K10,P-MOB-GSM,PID515263,MNP,1,1.95,True
ACT-2026-007658,2026-08-25,K10,P-MOB-GSM,PID463997,None,1,0.97,True
ACT-2026-007659,2026-08-25,K10,P-MOB-GSM,PID723992,None,1,0.97,True
ACT-2026-007660,2026-08-25,K10,P-MOB-GSM,PID616817,None,1,0.97,True
ACT-2026-007661,2026-08-25,K10,P-MOB-GSM,PID990212,MNP,1,1.95,True
ACT-2026-007662,2026-08-25,K10,P-MOB-GSM,PID509828,None,1,0.97,True
ACT-2026-007663,2026-08-25,K10,P-FIX-FBR,PID301586,None,1,9.91,True
ACT-2026-007664,2026-08-25,K11,P-MOB-GSM,PID284156,None,1,0.97,True
ACT-2026-007665,2026-08-25,K11,P-MOB-GSM,PID753205,None,1,0.97,True
ACT-2026-007666,2026-08-25,K11,P-MOB-GSM,PID658634,None,1,0.97,True
ACT-2026-007667,2026-08-25,K11,P-MOB-GSM,PID174829,None,1,0.97,True
ACT-2026-007668,2026-08-25,K12,P-MOB-GSM,PID509583,None,1,0.97,True
ACT-2026-007669,2026-08-25,K12,P-MOB-GSM,PID396062,None,1,0.97,True
ACT-2026-007670,2026-08-25,K12,P-MOB-GSM,PID758875,None,1,0.97,True
ACT-2026-007671,2026-08-25,K13,P-MOB-GSM,PID952726,None,1,1.04,True
ACT-2026-007672,2026-08-25,K13,P-MOB-GSM,PID751915,None,1,1.04,True
ACT-2026-007673,2026-08-25,K13,P-DEV-DEV,PID452594,None,1,6.35,True
ACT-2026-007674,2026-08-25,K13,P-MOB-OTH,PID194461,None,1,1.57,True
ACT-2026-007675,2026-08-25,K13,P-MOB-OTH,PID829068,None,1,1.57,True
ACT-2026-007676,2026-08-25,K13,P-FIX-WFA,PID514293,None,1,4.02,True
ACT-2026-007677,2026-08-25,K13,P-MOB-GSM,PID649140,None,1,1.04,True
ACT-2026-007678,2026-08-25,K13,P-MOB-GSM,PID848739,None,1,1.04,True
ACT-2026-007679,2026-08-25,K13,P-DIG-SVC,PID264948,None,1,4.99,True
ACT-2026-007680,2026-08-25,K13,P-MOB-GSM,PID983291,None,1,1.04,True
ACT-2026-007681,2026-08-25,K13,P-MOB-GSM,PID131314,None,1,1.04,True
ACT-2026-007682,2026-08-25,K13,P-MOB-GSM,PID412737,None,1,1.04,True
ACT-2026-007683,2026-08-25,K13,P-MOB-GSM,PID147275,MNP,1,2.09,True
ACT-2026-007684,2026-08-25,K13,P-MOB-GSM,PID543207,None,1,1.04,True
ACT-2026-007685,2026-08-25,K13,P-MOB-GSM,PID394932,None,1,1.04,True
ACT-2026-007686,2026-08-25,K13,P-MOB-GSM,PID896862,None,1,1.04,True
ACT-2026-007687,2026-08-25,K13,P-MOB-GSM,PID430413,None,1,1.04,True
ACT-2026-007688,2026-08-25,K13,P-MOB-GSM,PID900356,None,1,1.04,True
ACT-2026-007689,2026-08-25,K13,P-MOB-OTH,PID662278,None,1,1.57,True
ACT-2026-007690,2026-08-25,K13,P-MOB-GSM,PID743051,None,1,1.04,True
ACT-2026-007691,2026-08-25,K13,P-MOB-GSM,PID559776,None,1,1.04,True
ACT-2026-007692,2026-08-25,K13,P-MOB-GSM,PID740340,None,1,1.04,True
ACT-2026-007693,2026-08-25,K14,P-MOB-GSM,PID181872,None,1,1.04,True
ACT-2026-007694,2026-08-25,K14,P-MOB-GSM,PID701201,None,1,1.04,True
ACT-2026-007695,2026-08-25,K14,P-MOB-GSM,PID286420,None,1,1.04,True
ACT-2026-007696,2026-08-25,K14,P-MOB-GSM,PID157016,None,1,1.04,True
ACT-2026-007697,2026-08-25,K14,P-FIX-WFA,PID244871,None,1,4.02,True
ACT-2026-007698,2026-08-25,K14,P-MOB-GSM,PID615125,None,1,1.04,True
ACT-2026-007699,2026-08-25,K14,P-DIG-SVC,PID950752,None,1,4.99,True
ACT-2026-007700,2026-08-25,K14,P-FIX-WFA,PID102597,None,1,4.02,True
ACT-2026-007701,2026-08-25,K14,P-MOB-GSM,PID541580,None,1,1.04,True
ACT-2026-007702,2026-08-25,K14,P-MOB-GSM,PID205128,None,1,1.04,True
ACT-2026-007703,2026-08-25,K14,P-MOB-GSM,PID967994,None,1,1.04,True
ACT-2026-007704,2026-08-25,K14,P-MOB-OTH,PID510524,None,1,1.57,True
ACT-2026-007705,2026-08-25,K14,P-MOB-GSM,PID617374,None,1,1.04,True
ACT-2026-007706,2026-08-25,K14,P-MOB-GSM,PID612793,None,1,1.04,True
ACT-2026-007707,2026-08-25,K14,P-MOB-GSM,PID520299,None,1,1.04,True
ACT-2026-007708,2026-08-25,K14,P-FIX-FBR,PID552093,None,1,6.69,True
ACT-2026-007709,2026-08-25,K15,P-MOB-GSM,PID378221,None,1,1.04,True
ACT-2026-007710,2026-08-25,K15,P-MOB-GSM,PID236190,None,1,1.04,True
ACT-2026-007711,2026-08-25,K15,P-MOB-OTH,PID674349,None,1,1.57,True
ACT-2026-007712,2026-08-25,K15,P-MOB-GSM,PID518283,None,1,1.04,True
ACT-2026-007713,2026-08-25,K15,P-MOB-GSM,PID791816,None,1,1.04,True
ACT-2026-007714,2026-08-25,K16,P-MOB-GSM,PID518328,None,1,1.04,True
ACT-2026-007715,2026-08-25,K16,P-MOB-GSM,PID869304,MNP,1,2.09,True
ACT-2026-007716,2026-08-25,K16,P-MOB-GSM,PID321037,None,1,1.04,True
ACT-2026-007717,2026-08-25,K16,P-MOB-GSM,PID222059,None,1,1.04,True
ACT-2026-007718,2026-08-25,K16,P-FIX-FBR,PID474985,None,1,6.69,True
ACT-2026-007719,2026-08-25,K16,P-MOB-GSM,PID405242,None,1,1.04,True
ACT-2026-007720,2026-08-25,K16,P-MOB-GSM,PID622748,None,1,1.04,True
ACT-2026-007721,2026-08-25,K17,P-MOB-OTH,PID497264,None,1,1.57,True
ACT-2026-007722,2026-08-25,K17,P-MOB-GSM,PID737534,None,1,1.04,True
ACT-2026-007723,2026-08-25,K17,P-MOB-GSM,PID567546,MNP,1,2.09,True
ACT-2026-007724,2026-08-25,K18,P-MOB-GSM,PID187444,None,1,1.04,True
ACT-2026-007725,2026-08-25,K18,P-MOB-GSM,PID685639,None,1,1.04,True
ACT-2026-007726,2026-08-25,K18,P-MOB-GSM,PID317931,None,1,1.04,True
ACT-2026-007727,2026-08-26,K01,P-MOB-GSM,PID415327,None,1,1.01,True
ACT-2026-007728,2026-08-26,K01,P-MOB-GSM,PID631938,None,1,1.01,True
ACT-2026-007729,2026-08-26,K01,P-MOB-GSM,PID500756,MNP,1,2.02,True
ACT-2026-007730,2026-08-26,K01,P-MOB-GSM,PID981353,None,1,1.01,True
ACT-2026-007731,2026-08-26,K01,P-MOB-GSM,PID155409,None,1,1.01,True
ACT-2026-007732,2026-08-26,K01,P-MOB-GSM,PID910967,None,1,1.01,True
ACT-2026-007733,2026-08-26,K01,P-MOB-GSM,PID848870,None,1,1.01,True
ACT-2026-007734,2026-08-26,K01,P-MOB-GSM,PID221825,None,1,1.01,True
ACT-2026-007735,2026-08-26,K01,P-MOB-GSM,PID350191,None,1,1.01,True
ACT-2026-007736,2026-08-26,K01,P-MOB-GSM,PID969306,None,1,1.01,True
ACT-2026-007737,2026-08-26,K01,P-MOB-GSM,PID625208,MNP,1,2.02,True
ACT-2026-007738,2026-08-26,K01,P-MOB-GSM,PID247870,None,1,1.01,True
ACT-2026-007739,2026-08-26,K01,P-MOB-GSM,PID627143,MNP,1,2.02,True
ACT-2026-007740,2026-08-26,K01,P-MOB-GSM,PID343987,MNP,1,2.02,True
ACT-2026-007741,2026-08-26,K01,P-MOB-GSM,PID838198,None,1,1.01,True
ACT-2026-007742,2026-08-26,K01,P-MOB-GSM,PID573670,None,1,1.01,True
ACT-2026-007743,2026-08-26,K01,P-MOB-GSM,PID562799,None,1,1.01,True
ACT-2026-007744,2026-08-26,K01,P-MOB-GSM,PID567313,None,1,1.01,True
ACT-2026-007745,2026-08-26,K01,P-MOB-GSM,PID717931,None,1,1.01,True
ACT-2026-007746,2026-08-26,K01,P-MOB-GSM,PID163118,None,1,1.01,True
ACT-2026-007747,2026-08-26,K01,P-MOB-GSM,PID830321,None,1,1.01,True
ACT-2026-007748,2026-08-26,K01,P-MOB-GSM,PID686405,MNP,1,2.02,True
ACT-2026-007749,2026-08-26,K01,P-MOB-GSM,PID632051,None,1,1.01,True
ACT-2026-007750,2026-08-26,K01,P-MOB-GSM,PID707238,None,1,1.01,True
ACT-2026-007751,2026-08-26,K01,P-DIG-SVC,PID153252,None,1,5.58,True
ACT-2026-007752,2026-08-26,K01,P-MOB-OTH,PID433388,None,1,1.52,True
ACT-2026-007753,2026-08-26,K01,P-MOB-GSM,PID391243,None,1,1.01,True
ACT-2026-007754,2026-08-26,K01,P-DIG-SVC,PID961653,None,1,5.58,True
ACT-2026-007755,2026-08-26,K01,P-FIX-BIB,PID735867,None,1,16.39,True
ACT-2026-007756,2026-08-26,K01,P-MOB-GSM,PID124624,None,1,1.01,True
ACT-2026-007757,2026-08-26,K01,P-MOB-GSM,PID648679,MNP,1,2.02,True
ACT-2026-007758,2026-08-26,K02,P-MOB-GSM,PID899948,None,1,1.01,True
ACT-2026-007759,2026-08-26,K02,P-MOB-OTH,PID134998,None,1,1.52,True
ACT-2026-007760,2026-08-26,K02,P-MOB-GSM,PID584995,MNP,1,2.02,True
ACT-2026-007761,2026-08-26,K02,P-MOB-GSM,PID719479,None,1,1.01,True
ACT-2026-007762,2026-08-26,K02,P-MOB-GSM,PID835730,None,1,1.01,True
ACT-2026-007763,2026-08-26,K02,P-MOB-GSM,PID488880,None,1,1.01,True
ACT-2026-007764,2026-08-26,K02,P-MOB-GSM,PID830078,None,1,1.01,True
ACT-2026-007765,2026-08-26,K02,P-FIX-FBR,PID408173,None,1,10.92,True
ACT-2026-007766,2026-08-26,K02,P-MOB-GSM,PID879460,None,1,1.01,True
ACT-2026-007767,2026-08-26,K02,P-MOB-GSM,PID632715,None,1,1.01,True
ACT-2026-007768,2026-08-26,K02,P-MOB-OTH,PID891012,None,1,1.52,True
ACT-2026-007769,2026-08-26,K02,P-MOB-GSM,PID703454,None,1,1.01,True
ACT-2026-007770,2026-08-26,K02,P-MOB-GSM,PID520538,MNP,1,2.02,True
ACT-2026-007771,2026-08-26,K02,P-MOB-GSM,PID202195,None,1,1.01,True
ACT-2026-007772,2026-08-26,K03,P-MOB-GSM,PID797006,None,1,1.01,True
ACT-2026-007773,2026-08-26,K03,P-MOB-GSM,PID788600,MNP,1,2.02,True
ACT-2026-007774,2026-08-26,K03,P-MOB-GSM,PID159823,None,1,1.01,True
ACT-2026-007775,2026-08-26,K03,P-MOB-GSM,PID843830,None,1,1.01,True
ACT-2026-007776,2026-08-26,K03,P-MOB-GSM,PID551203,None,1,1.01,True
ACT-2026-007777,2026-08-26,K03,P-MOB-OTH,PID679741,None,1,1.52,True
ACT-2026-007778,2026-08-26,K03,P-MOB-GSM,PID183959,None,1,1.01,True
ACT-2026-007779,2026-08-26,K03,P-FIX-FBR,PID594387,None,1,10.92,True
ACT-2026-007780,2026-08-26,K03,P-MOB-GSM,PID341073,MNP,1,2.02,True
ACT-2026-007781,2026-08-26,K03,P-MOB-GSM,PID833982,None,1,1.01,True
ACT-2026-007782,2026-08-26,K03,P-MOB-GSM,PID898982,MNP,1,2.02,True
ACT-2026-007783,2026-08-26,K04,P-MOB-GSM,PID611430,None,1,1.01,True
ACT-2026-007784,2026-08-26,K04,P-MOB-GSM,PID660799,None,1,1.01,True
ACT-2026-007785,2026-08-26,K04,P-DIG-SVC,PID626177,None,1,5.58,True
ACT-2026-007786,2026-08-26,K04,P-MOB-GSM,PID572875,MNP,1,2.02,True
ACT-2026-007787,2026-08-26,K04,P-MOB-GSM,PID989968,None,1,1.01,True
ACT-2026-007788,2026-08-26,K04,P-MOB-GSM,PID824648,None,1,1.01,True
ACT-2026-007789,2026-08-26,K04,P-MOB-GSM,PID464965,None,1,1.01,True
ACT-2026-007790,2026-08-26,K04,P-MOB-GSM,PID150415,None,1,1.01,True
ACT-2026-007791,2026-08-26,K04,P-MOB-GSM,PID241013,None,1,1.01,True
ACT-2026-007792,2026-08-26,K04,P-MOB-GSM,PID524886,None,1,1.01,True
ACT-2026-007793,2026-08-26,K04,P-MOB-GSM,PID604531,None,1,1.01,True
ACT-2026-007794,2026-08-26,K05,P-MOB-GSM,PID513173,None,1,1.01,True
ACT-2026-007795,2026-08-26,K05,P-DIG-SVC,PID910676,None,1,5.58,True
ACT-2026-007796,2026-08-26,K05,P-DIG-SVC,PID530313,None,1,5.58,True
ACT-2026-007797,2026-08-26,K05,P-MOB-GSM,PID692081,None,1,1.01,True
ACT-2026-007798,2026-08-26,K05,P-MOB-GSM,PID671058,None,1,1.01,True
ACT-2026-007799,2026-08-26,K05,P-MOB-OTH,PID183052,None,1,1.52,True
ACT-2026-007800,2026-08-26,K05,P-MOB-GSM,PID973094,None,1,1.01,True
ACT-2026-007801,2026-08-26,K06,P-MOB-GSM,PID537680,MNP,1,2.02,True
ACT-2026-007802,2026-08-26,K06,P-MOB-GSM,PID351468,MNP,1,2.02,True
ACT-2026-007803,2026-08-26,K06,P-MOB-GSM,PID250402,None,1,4.75,True
ACT-2026-007804,2026-08-26,K06,P-MOB-GSM,PID360229,None,1,1.01,True
ACT-2026-007805,2026-08-26,K07,P-MOB-OTH,PID550354,None,1,1.46,True
ACT-2026-007806,2026-08-26,K07,P-MOB-GSM,PID498011,None,1,0.97,True
ACT-2026-007807,2026-08-26,K07,P-MOB-GSM,PID336139,None,1,0.97,True
ACT-2026-007808,2026-08-26,K07,P-FIX-BIB,PID932208,None,1,14.87,True
ACT-2026-007809,2026-08-26,K07,P-MOB-GSM,PID595745,None,1,0.97,True
ACT-2026-007810,2026-08-26,K07,P-MOB-GSM,PID992922,None,1,0.97,True
ACT-2026-007811,2026-08-26,K07,P-MOB-GSM,PID973801,MNP,1,1.95,True
ACT-2026-007812,2026-08-26,K07,P-MOB-GSM,PID640472,None,1,0.97,True
ACT-2026-007813,2026-08-26,K07,P-MOB-GSM,PID540862,None,1,0.97,True
ACT-2026-007814,2026-08-26,K07,P-MOB-GSM,PID211304,None,1,0.97,True
ACT-2026-007815,2026-08-26,K07,P-MOB-GSM,PID266980,None,1,0.97,True
ACT-2026-007816,2026-08-26,K07,P-MOB-GSM,PID613817,None,1,0.97,True
ACT-2026-007817,2026-08-26,K07,P-FIX-FBR,PID909462,None,1,9.91,True
ACT-2026-007818,2026-08-26,K07,P-MOB-GSM,PID490254,None,1,0.97,True
ACT-2026-007819,2026-08-26,K07,P-MOB-GSM,PID298291,None,1,0.97,True
ACT-2026-007820,2026-08-26,K07,P-MOB-GSM,PID887102,None,1,0.97,True
ACT-2026-007821,2026-08-26,K08,P-MOB-OTH,PID102542,None,1,1.46,True
ACT-2026-007822,2026-08-26,K08,P-MOB-GSM,PID172524,MNP,1,1.95,True
ACT-2026-007823,2026-08-26,K08,P-FIX-BIB,PID406218,None,1,14.87,True
ACT-2026-007824,2026-08-26,K08,P-MOB-GSM,PID174979,MNP,1,1.95,True
ACT-2026-007825,2026-08-26,K08,P-MOB-OTH,PID618918,None,1,1.46,True
ACT-2026-007826,2026-08-26,K08,P-MOB-GSM,PID895231,None,1,0.97,True
ACT-2026-007827,2026-08-26,K08,P-MOB-GSM,PID213467,None,1,0.97,True
ACT-2026-007828,2026-08-26,K08,P-MOB-GSM,PID721474,None,1,0.97,True
ACT-2026-007829,2026-08-26,K08,P-MOB-GSM,PID512510,None,1,0.97,True
ACT-2026-007830,2026-08-26,K09,P-MOB-GSM,PID576997,None,1,0.97,True
ACT-2026-007831,2026-08-26,K09,P-MOB-GSM,PID102876,None,1,0.97,True
ACT-2026-007832,2026-08-26,K09,P-MOB-GSM,PID945885,None,1,0.97,True
ACT-2026-007833,2026-08-26,K09,P-MOB-GSM,PID827700,None,1,0.97,True
ACT-2026-007834,2026-08-26,K09,P-FIX-FBR,PID415224,None,1,9.91,True
ACT-2026-007835,2026-08-26,K09,P-MOB-GSM,PID445930,None,1,0.97,True
ACT-2026-007836,2026-08-26,K09,P-FIX-WFA,PID633114,None,1,5.95,True
ACT-2026-007837,2026-08-26,K09,P-MOB-GSM,PID906287,MNP,1,1.95,True
ACT-2026-007838,2026-08-26,K09,P-MOB-GSM,PID128864,None,1,0.97,True
ACT-2026-007839,2026-08-26,K09,P-MOB-GSM,PID463134,None,1,0.97,True
ACT-2026-007840,2026-08-26,K10,P-MOB-GSM,PID649760,MNP,1,1.95,True
ACT-2026-007841,2026-08-26,K10,P-MOB-GSM,PID325415,None,1,0.97,True
ACT-2026-007842,2026-08-26,K10,P-MOB-GSM,PID625050,MNP,1,1.95,True
ACT-2026-007843,2026-08-26,K10,P-MOB-GSM,PID644719,None,1,0.97,True
ACT-2026-007844,2026-08-26,K10,P-MOB-GSM,PID472444,None,1,0.97,True
ACT-2026-007845,2026-08-26,K10,P-MOB-GSM,PID906601,None,1,0.97,True
ACT-2026-007846,2026-08-26,K10,P-MOB-OTH,PID468699,None,1,1.46,True
ACT-2026-007847,2026-08-26,K10,P-FIX-BIB,PID831366,None,1,14.87,True
ACT-2026-007848,2026-08-26,K10,P-MOB-GSM,PID143728,None,1,0.97,True
ACT-2026-007849,2026-08-26,K10,P-MOB-GSM,PID643564,MNP,1,0.0,False
ACT-2026-007850,2026-08-26,K10,P-MOB-GSM,PID202526,None,1,0.97,True
ACT-2026-007851,2026-08-26,K11,P-MOB-GSM,PID410739,None,1,0.97,True
ACT-2026-007852,2026-08-26,K11,P-MOB-GSM,PID268294,None,1,0.97,True
ACT-2026-007853,2026-08-26,K11,P-MOB-GSM,PID474568,None,1,0.97,True
ACT-2026-007854,2026-08-26,K11,P-MOB-GSM,PID424464,None,1,0.97,True
ACT-2026-007855,2026-08-26,K12,P-MOB-GSM,PID995377,None,1,0.97,True
ACT-2026-007856,2026-08-26,K12,P-MOB-GSM,PID938297,None,1,0.97,True
ACT-2026-007857,2026-08-26,K12,P-FIX-WFA,PID893954,None,1,6.18,True
ACT-2026-007858,2026-08-26,K12,P-MOB-GSM,PID153338,None,1,0.97,True
ACT-2026-007859,2026-08-26,K13,P-MOB-GSM,PID549200,MNP,1,2.09,True
ACT-2026-007860,2026-08-26,K13,P-DIG-SVC,PID632462,None,1,4.99,True
ACT-2026-007861,2026-08-26,K13,P-MOB-GSM,PID515622,None,1,1.04,True
ACT-2026-007862,2026-08-26,K13,P-MOB-GSM,PID384438,None,1,1.04,True
ACT-2026-007863,2026-08-26,K13,P-MOB-GSM,PID313331,None,1,1.04,True
ACT-2026-007864,2026-08-26,K13,P-MOB-GSM,PID536552,None,1,1.04,True
ACT-2026-007865,2026-08-26,K13,P-MOB-GSM,PID779034,None,1,1.04,True
ACT-2026-007866,2026-08-26,K13,P-MOB-GSM,PID154561,None,1,1.04,True
ACT-2026-007867,2026-08-26,K13,P-MOB-GSM,PID987732,None,1,1.04,True
ACT-2026-007868,2026-08-26,K13,P-FIX-FBR,PID441895,None,1,6.69,True
ACT-2026-007869,2026-08-26,K13,P-FIX-WFA,PID925727,None,1,4.02,True
ACT-2026-007870,2026-08-26,K13,P-DIG-SVC,PID719837,None,1,4.99,True
ACT-2026-007871,2026-08-26,K13,P-MOB-GSM,PID486925,MNP,1,2.09,True
ACT-2026-007872,2026-08-26,K13,P-MOB-GSM,PID373801,None,1,1.04,True
ACT-2026-007873,2026-08-26,K13,P-FIX-FBR,PID701301,None,1,6.69,True
ACT-2026-007874,2026-08-26,K13,P-MOB-GSM,PID432554,MNP,1,2.09,True
ACT-2026-007875,2026-08-26,K13,P-MOB-GSM,PID767999,None,1,1.04,True
ACT-2026-007876,2026-08-26,K13,P-MOB-GSM,PID878207,None,1,1.04,True
ACT-2026-007877,2026-08-26,K13,P-MOB-GSM,PID446368,None,1,1.04,True
ACT-2026-007878,2026-08-26,K13,P-MOB-GSM,PID607784,MNP,1,2.09,True
ACT-2026-007879,2026-08-26,K14,P-MOB-GSM,PID911096,None,1,1.04,True
ACT-2026-007880,2026-08-26,K14,P-MOB-GSM,PID269651,None,1,1.04,True
ACT-2026-007881,2026-08-26,K14,P-MOB-GSM,PID783427,None,1,1.04,True
ACT-2026-007882,2026-08-26,K14,P-MOB-GSM,PID978497,None,1,1.04,True
ACT-2026-007883,2026-08-26,K14,P-MOB-GSM,PID475343,None,1,1.04,True
ACT-2026-007884,2026-08-26,K14,P-FIX-FBR,PID114604,None,1,6.69,True
ACT-2026-007885,2026-08-26,K14,P-MOB-GSM,PID554819,None,1,1.04,True
ACT-2026-007886,2026-08-26,K14,P-MOB-GSM,PID955985,None,1,1.04,True
ACT-2026-007887,2026-08-26,K14,P-MOB-GSM,PID273859,None,1,1.04,True
ACT-2026-007888,2026-08-26,K15,P-MOB-GSM,PID791674,None,1,1.04,True
ACT-2026-007889,2026-08-26,K15,P-MOB-GSM,PID329173,None,1,1.04,True
ACT-2026-007890,2026-08-26,K15,P-MOB-GSM,PID267125,MNP,1,2.09,True
ACT-2026-007891,2026-08-26,K15,P-MOB-GSM,PID621213,None,1,1.04,True
ACT-2026-007892,2026-08-26,K15,P-MOB-GSM,PID792692,None,1,1.04,True
ACT-2026-007893,2026-08-26,K15,P-MOB-GSM,PID173258,None,1,1.04,True
ACT-2026-007894,2026-08-26,K15,P-MOB-GSM,PID778735,None,1,1.04,True
ACT-2026-007895,2026-08-26,K15,P-MOB-GSM,PID431539,MNP,1,2.09,True
ACT-2026-007896,2026-08-26,K15,P-MOB-GSM,PID141799,None,1,1.04,True
ACT-2026-007897,2026-08-26,K16,P-MOB-GSM,PID427527,None,1,1.04,True
ACT-2026-007898,2026-08-26,K16,P-MOB-GSM,PID205631,MNP,1,2.09,True
ACT-2026-007899,2026-08-26,K16,P-MOB-GSM,PID901920,None,1,1.04,True
ACT-2026-007900,2026-08-26,K16,P-MOB-GSM,PID816254,None,1,1.04,True
ACT-2026-007901,2026-08-26,K16,P-MOB-GSM,PID457525,None,1,1.04,True
ACT-2026-007902,2026-08-26,K16,P-MOB-GSM,PID982998,None,1,1.04,True
ACT-2026-007903,2026-08-26,K17,P-FIX-BIB,PID567950,None,1,10.04,True
ACT-2026-007904,2026-08-26,K18,P-FIX-WFA,PID421489,FNP,1,4.02,True
ACT-2026-007905,2026-08-26,K18,P-MOB-GSM,PID724656,MNP,1,2.09,True
ACT-2026-007906,2026-08-26,K18,P-MOB-GSM,PID211232,None,1,1.04,True
ACT-2026-007907,2026-08-26,K18,P-MOB-GSM,PID899702,None,1,1.04,True
ACT-2026-007908,2026-08-26,K18,P-MOB-GSM,PID263307,None,1,1.04,True
ACT-2026-007909,2026-08-26,K18,P-MOB-GSM,PID705685,None,1,1.04,True
ACT-2026-007910,2026-08-27,K01,P-MOB-GSM,PID894285,None,1,1.01,True
ACT-2026-007911,2026-08-27,K01,P-MOB-GSM,PID503485,None,1,1.01,True
ACT-2026-007912,2026-08-27,K01,P-MOB-GSM,PID240402,MNP,1,2.02,True
ACT-2026-007913,2026-08-27,K01,P-MOB-GSM,PID105227,None,1,1.01,True
ACT-2026-007914,2026-08-27,K01,P-DEV-DEV,PID595426,None,1,4.38,True
ACT-2026-007915,2026-08-27,K01,P-MOB-GSM,PID465006,None,1,1.01,True
ACT-2026-007916,2026-08-27,K01,P-MOB-GSM,PID139971,None,1,1.01,True
ACT-2026-007917,2026-08-27,K01,P-MOB-GSM,PID563750,None,1,1.01,True
ACT-2026-007918,2026-08-27,K01,P-MOB-GSM,PID218998,None,1,1.01,True
ACT-2026-007919,2026-08-27,K01,P-FIX-WFA,PID902444,None,1,6.55,True
ACT-2026-007920,2026-08-27,K01,P-MOB-GSM,PID357621,None,1,1.01,True
ACT-2026-007921,2026-08-27,K01,P-MOB-GSM,PID530324,None,1,1.01,True
ACT-2026-007922,2026-08-27,K01,P-MOB-GSM,PID474413,None,1,1.01,True
ACT-2026-007923,2026-08-27,K01,P-MOB-GSM,PID816332,None,1,1.01,True
ACT-2026-007924,2026-08-27,K01,P-MOB-GSM,PID184770,None,1,1.01,True
ACT-2026-007925,2026-08-27,K01,P-MOB-GSM,PID406829,None,1,1.01,True
ACT-2026-007926,2026-08-27,K01,P-MOB-GSM,PID705936,MNP,1,2.02,True
ACT-2026-007927,2026-08-27,K01,P-MOB-GSM,PID692779,MNP,1,0.0,False
ACT-2026-007928,2026-08-27,K01,P-MOB-GSM,PID872954,None,1,1.01,True
ACT-2026-007929,2026-08-27,K01,P-MOB-GSM,PID406267,MNP,1,2.02,True
ACT-2026-007930,2026-08-27,K01,P-MOB-GSM,PID448078,MNP,1,2.02,True
ACT-2026-007931,2026-08-27,K01,P-MOB-OTH,PID400989,None,1,1.52,True
ACT-2026-007932,2026-08-27,K01,P-MOB-GSM,PID835892,None,1,1.01,True
ACT-2026-007933,2026-08-27,K02,P-MOB-GSM,PID534018,None,1,1.01,True
ACT-2026-007934,2026-08-27,K02,P-DIG-SVC,PID771925,None,1,5.58,True
ACT-2026-007935,2026-08-27,K02,P-FIX-BIB,PID405006,None,1,16.39,True
